date_posted,url
2024-01-08,https://jobs.aon.com/jobs/73182?lang=en-us
2023-12-15,https://jobs.aon.com/jobs/72411?lang=en-us
2023-09-07,https://jobs.aon.com/jobs/69134?lang=en-us
2023-09-07,https://jobs.aon.com/jobs/69119?lang=en-us
2023-12-23,https://jobs.aon.com/jobs/72851?lang=en-us
2024-01-09,https://jobs.aon.com/jobs/71697?lang=en-us
2023-12-12,https://caprx.hrmdirect.com/employment/view.php?req=2868152
2023-08-23,https://caprx.hrmdirect.com/employment/view.php?req=2674267
2024-01-02,https://hamilton.bamboohr.com/careers/533
2023-10-24,https://jobs.aon.com/jobs/65128?lang=en-us
2023-10-10,https://jobs.aon.com/jobs/65272?lang=en-us
2023-09-08,https://jobs.aon.com/jobs/69679?lang=en-us
2023-11-30,https://jobs.aon.com/jobs/71447?lang=en-us
2023-09-21,https://jobs.aon.com/jobs/70054?lang=en-us
2023-12-04,https://recrutement.axa.fr/nos-offres-emploi/23000BEP
2024-01-05,https://recrutement.axa.fr/nos-offres-emploi/2400005D
2024-01-02,https://apply.workable.com/j/D8DB2DC7A6
2023-12-19,https://walmart.wd5.myworkdayjobs.com/walmartexternal/job/XMLNAME--USA--Senior-Manager--Benefits-and-Wellbeing_R-1740671
2023-09-27,https://recrutement.axa.fr/nos-offres-emploi/230009A9
2024-01-05,https://recrutement.axa.fr/nos-offres-emploi/24000058
2023-08-04,https://tuftshealthplan.wd5.myworkdayjobs.com/thp/job/Sr-Actuarial-Analyst_R6913
2024-01-04,https://baldwinriskpartners.wd1.myworkdayjobs.com/brp/job/Sr-Underwriting-Analyst--Employee-Benefits---Burnham-Benefits_JR104824-1
2024-01-02,https://tuftshealthplan.wd5.myworkdayjobs.com/thp/job/Senior-Manager---Senior-Products-Pricing_R7331
2023-10-10,https://careers-sss-steel.icims.com/jobs/3897/senior-benefits-specialist/job
2023-10-27,https://recrutement.axa.fr/nos-offres-emploi/23000ABT
2023-12-15,https://sentryinsurance.wd1.myworkdayjobs.com/sentrycareers/job/Product-Specialist_JR-135307
2023-12-04,https://recrutement.axa.fr/nos-offres-emploi/23000BEX
2023-12-22,https://recrutement.axa.fr/nos-offres-emploi/23000C1Y
2023-12-20,https://sentryinsurance.wd1.myworkdayjobs.com/sentrycareers/job/Associate-Financial-Analyst--FP-A_JR-135309
2023-12-19,https://recrutement.axa.fr/nos-offres-emploi/23000BWO
2023-11-28,https://recrutement.axa.fr/nos-offres-emploi/23000B8C
2024-01-03,https://recrutement.axa.fr/nos-offres-emploi/24000020
2023-12-15,https://recrutement.axa.fr/nos-offres-emploi/23000BTL
2024-01-08,https://recrutement.axa.fr/nos-offres-emploi/2400006V
2023-12-07,https://recrutement.axa.fr/nos-offres-emploi/23000BJZ
2023-08-08,https://recrutement.axa.fr/nos-offres-emploi/230007VK
2023-10-11,https://tuftshealthplan.wd5.myworkdayjobs.com/thp/job/Actuarial-Intern-Summer-2024_R7199
2024-01-09,https://ott.bamboohr.com/careers/280
2023-11-17,https://recrutement.axa.fr/nos-offres-emploi/23000AYT
2024-01-08,https://recrutement.axa.fr/nos-offres-emploi/2400007X
2024-01-03,https://recrutement.axa.fr/nos-offres-emploi/2400001W
2024-01-04,https://baldwinriskpartners.wd1.myworkdayjobs.com/brp/job/Underwriter--Employee-Benefits-Russ-Blakely---Associates_JR104770-2
2024-01-04,https://baldwinriskpartners.wd1.myworkdayjobs.com/bks-partners/job/Underwriter--Employee-Benefits-Russ-Blakely---Associates_JR104770-1
2024-01-08,https://recrutement.axa.fr/nos-offres-emploi/24000084
2024-01-08,https://recrutement.axa.fr/nos-offres-emploi/24000082
2023-12-07,https://recrutement.axa.fr/nos-offres-emploi/23000995
2024-01-08,https://recrutement.axa.fr/nos-offres-emploi/2400007K
2023-12-20,https://tuftshealthplan.wd5.myworkdayjobs.com/thp/job/Program--Manager-I---MassHealth-Performance_R7140
2024-01-03,https://recrutement.axa.fr/nos-offres-emploi/230009HF
2024-01-02,https://citi.wd5.myworkdayjobs.com/2/job/Business-Analytics-Manager_23689525
"",https://careers.unitedhealthgroup.com/job/19536806/
"",https://careers.unitedhealthgroup.com/job/19529497/
2024-01-05,https://careers.sapiens.com/job/Illinois%2C-Rolling-Meadows-Programmer-Analyst-IL-60008/1004594101/
"",https://careers.unitedhealthgroup.com/job/19537744/
2023-12-13,https://citi.wd5.myworkdayjobs.com/2/job/Data-Scientist-Manager_23712591-1
"",https://careers.unitedhealthgroup.com/job/19566346/
"",https://careers.unitedhealthgroup.com/job/19608499/
2023-12-26,https://jobs.brighthousefinancial.com/job/Charlotte-Financial-Consultant-%28Charlotte%2C-NC-%28Hybrid%29-or-Remote%29-NC-28277/1102038200/
"",https://careers.unitedhealthgroup.com/job/19561285/
"",https://careers.unitedhealthgroup.com/job/19613858/
2023-12-12,https://citi.wd5.myworkdayjobs.com/2/job/Financial-Markets-Product-Control-Analyst-2--Hybrid-_23714283
2023-12-21,https://dbinsurance.bamboohr.com/careers/72
2023-11-22,https://citi.wd5.myworkdayjobs.com/2/job/Officer---Fresh-Graduates-of-Statistics--Mathematics--Actuarial-Science-and-Engineering--Philippines---Hybrid-_23711200
2023-11-03,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=d9144e7e-99f8-4221-8018-c879c0a769be&jobId=502859&lang=en_US
"",https://careers.unitedhealthgroup.com/job/19266837/
2023-08-04,https://citi.wd5.myworkdayjobs.com/2/job/Local-Equities-Portfolio_23673492
2023-12-19,https://citi.wd5.myworkdayjobs.com/2/job/Officer---Financial-Markets-Product-Control-Analyst-2--Philippines---Hybrid-_23712077
"",https://careers.unitedhealthgroup.com/job/19620453/
2024-01-08,https://citi.wd5.myworkdayjobs.com/2/job/Credit-Risk-Analyst_23713931
"",https://careers.unitedhealthgroup.com/job/19370817/
"",https://careers.unitedhealthgroup.com/job/19363922/
"",https://careers.unitedhealthgroup.com/job/19592582/
"",https://careers.unitedhealthgroup.com/job/19609600/
"",https://careers.unitedhealthgroup.com/job/19631199/
2024-01-04,https://www.usajobs.gov/job/768826500
"",https://careers.unitedhealthgroup.com/job/19619165/
2023-12-27,https://recruiting.ultipro.com/AMI1002AMICA/JobBoard/f3e2eaee-3622-455e-93d9-1e07827dff11/OpportunityDetail?opportunityId=c92d12a2-85f1-4a9d-a543-69ad8035a807
"",https://careers.unitedhealthgroup.com/job/19619168/
2024-01-06,https://jobs.brighthousefinancial.com/job/Charlotte-Senior-Quantitative-Analyst-%28Charlotte%2C-NC-%28Hybrid%29-or-Morristown%2C-NJ-%28Hybrid%29-or-Remote%29-NC-28277/1096366900/
"",https://careers.unitedhealthgroup.com/job/19320935/
2023-08-07,https://equiniti.wd3.myworkdayjobs.com/opportunities/job/Pensions-Systems-Analyst_R10821-1
2024-01-09,https://www.werkenbijabnamro.nl/vacature/5384/regulatory-model-management-specialist-crcu-amsterdam-9
2024-01-09,https://www.werkenbijabnamro.nl/vacature/5922/non-retail-credit-risk-modeller-1
2023-11-27,https://www.hitachienergy.com/careers/open-jobs/details/JID3-56192
2024-01-09,https://www.werkenbijabnamro.nl/vacature/5386/senior-regulatory-model-management-specialist-crcu-3
2024-01-09,https://www.werkenbijabnamro.nl/vacature/5469/junior-quantative-modelling-analyst-non-retail-2
"",https://jobs.silkroad.com/GlobeLife/Careers/jobs/5431
2024-01-09,https://www.werkenbijabnamro.nl/vacature/5496/medior-senior-non-retail-credit-risk-modeller-quantitative-risk-analyst
2024-01-09,https://www.werkenbijabnamro.nl/vacature/5281/quantitative-risk-modeller-ifrs9-stress-testing-operational-risk-and-ec-amsterdam-3
2023-12-08,https://krgroup.wd3.myworkdayjobs.com/kr_group/job/Actuarial-Analyst_R2039
2023-12-08,https://boards.greenhouse.io/memic/jobs/5828913003
2023-12-21,https://henkel.csod.com/ux/ats/careersite/2/home/requisition/56925?c=henkel
2024-01-09,https://www.werkenbijabnamro.nl/vacature/5459/senior-non-retail-credit-risk-modeller-quantitative-risk-analyst-10
"",https://jobs.silkroad.com/GlobeLife/Careers/jobs/5373
2023-12-04,https://encova.wd1.myworkdayjobs.com/search/job/Vice-President--Commercial-Lines-Underwriting-Office_R001130
"",https://jobs.silkroad.com/GlobeLife/Careers/jobs/5274
2024-01-08,https://ameriprise.wd5.myworkdayjobs.com/ameriprise/job/Director-Actuary_R24_0000000011-1
2024-01-03,https://careerssearch.saga.co.uk/jobs/job/Reserving-and-Capital-Actuary/2769
2024-01-02,https://ameriprise.wd5.myworkdayjobs.com/ameriprise/job/Vice-President--Actuary_R23_0000001140
2024-01-03,https://careerssearch.saga.co.uk/jobs/job/Pricing-Lead/2770
2023-12-18,https://ameriprise.wd5.myworkdayjobs.com/ameriprise/job/Actuarial-Internship_R23_0000000415
2023-10-01,https://careers.ecuhealth.org/jobs/13009663-corporate-financial-reporting-and-tax-analyst
2024-01-04,https://careerssearch.saga.co.uk/jobs/job/IFRS-17-Manager-Reserving-Capital/2772
2024-01-08,https://ameriprise.wd5.myworkdayjobs.com/ameriprise/job/Solution-Designer_R23_0000001435-1
2023-09-28,https://wfu.wd1.myworkdayjobs.com/faculty_career_website_live/job/Assistant-Professor--Department-of-Statistical-Sciences--2-Tenure-Track-Positions-in-American-Politics-_R0006066
2023-11-20,https://us232.dayforcehcm.com/CandidatePortal/en-US/thg/Site/ACTUARIAL/Posting/View/24579
2024-01-04,https://careers.swissre.com/job/Munich-Client-Manager-Pricing-Actuary-%28Hybrid%2C-mfxd%2C-80-100/1021992501/
2024-01-04,https://careers.swissre.com/job/Munich-Senior-Client-Manager-Pricing-Actuary-%28Hybrid%2C-mfxd%2C-80-100/1021993001/
2023-12-22,https://careers.swissre.com/job/Zurich-P&C-Actuary-%2880-100%29-Zuri/1019482701/
"",https://cinfin.taleo.net/careersection/ex/jobdetail.ftl?job=125506
2024-01-06,https://careers.swissre.com/job/Mumbai-Underwriter-Agriculture-MH/993324601/
2023-12-10,https://careers.swissre.com/job/Sao-Paulo-Business-Service-Associate-%28Hybrid%29-S%C3%A3o/1015233301/
2023-12-20,https://careers.swissre.com/job/London-Actuarial-Analyst-%2880-100-working-degree-Hybrid-Role%29-%28mfxd%29/1009106501/
2023-12-27,https://careers.swissre.com/job/Sao-Paulo-Cyber-Insurance-Underwriter-%28Hybrid-Work-Model%29-S%C3%A3o/1011443501/
2024-01-03,https://careers.swissre.com/job/Hong-Kong-Senior-Portfolio-Manager-Hong/997239801/
2023-12-29,https://us232.dayforcehcm.com/CandidatePortal/en-US/thg/Site/ALLCAREERS/Posting/View/24063
2024-01-06,https://careers.swissre.com/job/Beijing-Engineering-Underwriter-North-Asia-BJ/982343101/
2023-12-22,https://careers.swissre.com/job/Bangalore-Team-Lead-GC&S-FP&A-I-KA/1005465101/
2023-12-18,https://careers.swissre.com/job/Mexico-City-Pricing-Actuary-L&H/1017659201/
2023-12-04,https://us232.dayforcehcm.com/CandidatePortal/en-US/thg/Site/UNDERWRITING/Posting/View/24800
"",https://cinfin.taleo.net/careersection/ex/jobdetail.ftl?job=129386
2024-01-03,https://careers.swissre.com/job/Bangalore-Actuarial-Analyst-KA/998503001/
2023-12-11,https://careers.swissre.com/job/Cape-Town-Marketing-Actuarial-Associate-West/1015347101/
2023-12-06,https://boards.greenhouse.io/openly/jobs/4347670005
2024-01-06,https://careers.swissre.com/job/Mexico-City-P&C-Junior-Reserving-Actuary/1005224901/
"",https://cinfin.taleo.net/careersection/ex/jobdetail.ftl?job=129366
2023-12-13,https://careers.swissre.com/job/Sao-Paulo-Senior-Credit-Analyst-%28Hybrid-Work-Model%29-S%C3%A3o/1016502301/
2023-12-21,https://careers.swissre.com/job/Bangalore-Project-Management-Specialist-KA/1009362501/
2023-12-18,https://careers.swissre.com/job/Madrid-Life-&-Health-Actuarial-model-developer-%28Hybrid-80-100-mfxd%29-M/994707601/
2023-12-19,https://careers.swissre.com/job/Bangalore-AXIS-Migration-Lead-KA/1018325701/
2023-12-19,https://careers.swissre.com/job/Bratislava-Senior-Finance-Specialist-%28Hybrid%29/1008752601/
2024-01-06,https://careers.swissre.com/job/Bangalore-Senior-Actuarial-Analyst-KA/1005045001/
2023-12-28,https://careers.swissre.com/job/Fort-Wayne-In-Force-Portfolio-Analyst-%28Hybrid-Work-Model%29-IN-46801/987466301/
2023-12-12,https://careers.swissre.com/job/Mumbai-Claims-Specialist-MH/994559201/
"",https://vacancies.uea.ac.uk/vacancies/625/senior-pensions-administrator-sc4557.html
2023-12-01,https://us232.dayforcehcm.com/CandidatePortal/en-US/thg/Site/ACTUARIAL/Posting/View/24771
2024-01-02,https://careers.swissre.com/job/Bogota-Treaty-Underwriter-Bogo/1013419301/
2024-01-03,https://careers.swissre.com/job/Armonk-ADP-Intern-Armonk-1-NY-10504/1021728001/
2024-01-05,https://careers.swissre.com/job/Hong-Kong-Head-of-Pricing-HK-&-Taiwan-Hong/1004398301/
2024-01-04,https://careers.swissre.com/job/Bangalore-Pricing-Actuary-KA/1021857701/
2023-12-12,https://careers.swissre.com/job/Bangalore-Actuarial-Analyst-KA/1015846801/
2024-01-02,https://careers.swissre.com/job/Bangalore-Senior-Actuary-KA/1021234701/
2024-01-06,https://careers.swissre.com/job/Mexico-City-P&C-Reserving-Actuary/1005223301/
2024-01-03,https://careers.swissre.com/job/Bangalore-Senior-Actuarial-Systems-Analyst-KA/960195401/
2023-11-06,https://boards.greenhouse.io/openly/jobs/4335595005
2023-12-11,https://careers.swissre.com/job/Bangalore-Actuarial-Analyst-P&C-KA/985030401/
2023-12-21,https://careers.swissre.com/job/Toronto-Claims-Expert-ON/1009615301/
2024-01-06,https://careers.swissre.com/job/Bangalore-Corporate-Actuarial-Senior-Analyst-KA/992485801/
2024-01-03,https://careers.swissre.com/job/Windsor-A&H-Underwriter-or-Senior-Underwriter-%28Hybrid-remoteonsite%29-CT/1021684401/
2023-12-22,https://careers.swissre.com/job/Bratislava-Junior-L&H-Actuary/998681301/
2023-12-12,https://careers.swissre.com/job/Bangalore-Senior-Actuarial-Analyst-KA/1015849401/
2023-12-27,https://careers.swissre.com/job/Armonk-Actuary-L&H-NY-10504/1011438001/
2023-12-17,https://careers.swissre.com/job/Bangalore-Portfolio-Steering-Actuarial-Analyst-KA/1017302101/
"",https://cinfin.taleo.net/careersection/ex/jobdetail.ftl?job=125486
2023-12-17,https://careers.swissre.com/job/Sao-Paulo-Client-Underwriter-S%C3%A3o/1017504501/
2024-01-05,https://careers.swissre.com/job/Zurich-Intern-in-L&H-Structured-Solutions-EMEA-team-%28Duration-3-6-months%2C-Zurich%29-Zuri/1014444401/
2024-01-04,https://careers.swissre.com/job/Bangalore-Reporting-Actuary-KA/1021909901/
2023-12-19,https://careers.swissre.com/job/Mexico-City-Credit-Portfolio-Officer-1/1008724701/
2023-12-15,https://careers.swissre.com/job/Madrid-Mathematical-Technical-Software-Developer-%28MATSE%29-%28Hybrid-mfxd-80-100%29-M/961361801/
2023-12-29,https://us232.dayforcehcm.com/CandidatePortal/en-US/thg/Site/ACTUARIAL/Posting/View/24540
2023-12-17,https://careers.swissre.com/job/Alpharetta-Senior-Auditor-Actuary-%28Hybrid-Work-Model%29-GA-30004/1017432301/
2024-01-05,https://careers.swissre.com/job/Zurich-Actuarial-Intern-%28Duration-3-6-months%2C-Zurich%29-Zuri/1014513101/
2023-12-18,https://careers.swissre.com/job/Beijing-Senior-Actuarial-Analyst-BJ/1007940301/
"",https://cinfin.taleo.net/careersection/ex/jobdetail.ftl?job=130766
2023-12-26,https://careers.swissre.com/job/Tokyo-Senior-Pricing-Actuary/1010759901/
2023-12-22,https://careers.swissre.com/job/Zurich-Senior-P&C-Actuary-%2880-100%29-Zuri/1019485401/
2023-12-12,https://careers.swissre.com/job/Sao-Paulo-Business-Service-Associate-%28Hybrid-Work-Model%29-S%C3%A3o/1016174801/
2024-01-03,https://careers.swissre.com/job/Beijing-Actuarial-Analyst-BJ/991848101/
2024-01-03,https://us232.dayforcehcm.com/CandidatePortal/en-US/thg/Site/TECHNOLOGY/Posting/View/25172
2023-12-12,https://careers.swissre.com/job/Bratislava-Finance-Governance-Professional/949121401/
2024-01-02,https://us232.dayforcehcm.com/CandidatePortal/en-US/thg/Site/ALLCAREERS/Posting/View/25150
2024-01-03,https://careers.swissre.com/job/Toronto-Senior-Actuarial-Analyst-ON/1013905401/
2024-01-04,https://careers.swissre.com/job/Singapore-Senior-Regulatory-Risk-Officer/1014179801/
2023-12-25,https://careers.swissre.com/job/Fort-Wayne-US-Finance-Carrier-Management-Reporting-Manager-%28Hybrid-Work-Model%29-IN-46801/1010500001/
2023-12-28,https://careers.swissre.com/job/Hong-Kong-Business-Development-Manager-Hong/1011614801/
2023-12-29,https://careers.swissre.com/job/Bangalore-Corporate-Actuarial-Senior-Analyst-KA/975649601/
2023-11-02,https://careers-michfb.icims.com/jobs/4230/manager-%26-senior-life-actuary/job
2023-10-17,https://www.governmentjobs.com/careers/michigan/jobs/4000627
2023-11-27,https://careers.hitachi.com/jobs/13554008-pensions-and-benefits-finance-manager-international-80-100-percent-f-slash-m-slash-d
"",https://www.careers-page.com/tugu-insurance/job/L854X533
2024-01-05,https://ecvz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/15704
"",https://risk.lexisnexis.com/corporate/careers/jobs/R66330
2024-01-08,https://careers.mutualofomaha.com/en-us/job/502837/summer-2024-data-science-intern-remote
2023-11-07,https://us232.dayforcehcm.com/CandidatePortal/en-US/bbr/Posting/View/3727
2023-10-02,https://recruiting.ultipro.com/ONE1003ONEA/JobBoard/02f5e999-587f-441c-83e0-b6effa8094b2/OpportunityDetail?opportunityId=145c1222-859b-4c89-9813-5a09f87cda01
2023-10-19,https://recruiting.ultipro.com/ONE1003ONEA/JobBoard/02f5e999-587f-441c-83e0-b6effa8094b2/OpportunityDetail?opportunityId=ae6625a7-23b2-41c7-8d67-06ef322cb024
"",https://exlcareers.peoplestrong.com/job/detail/EXL/M/902639
"",https://schneiderele.taleo.net/careersection/2/jobdetail.ftl?job=1550087
2024-01-01,https://premera.wd5.myworkdayjobs.com/premera/job/Actuarial-Analyst-II--Payment-Integrity_R26859
"",https://exlcareers.peoplestrong.com/job/detail/EXL/M/917794
"",https://exlcareers.peoplestrong.com/job/detail/EXL/LAM/917801
2023-11-17,https://us232.dayforcehcm.com/CandidatePortal/en-US/exl/Posting/View/50229
"",https://exlcareers.peoplestrong.com/job/detail/EXL/AVP/776605
"",https://exlcareers.peoplestrong.com/job/detail/EXL/M/917817
"",https://exlcareers.peoplestrong.com/job/detail/EXL/M/915287
2023-09-18,https://recruiting.ultipro.com/ONE1003ONEA/JobBoard/02f5e999-587f-441c-83e0-b6effa8094b2/OpportunityDetail?opportunityId=cae3b9d0-8617-44d9-a0d3-5c45c485e0e0
2023-12-27,https://forwardyou.softgarden.io/job/22994276/Actuarial-Analyst?jobDbPVId=107265119&l=de
"",https://exlcareers.peoplestrong.com/job/detail/EXL/M/891295
2023-09-18,https://recruiting.ultipro.com/ONE1003ONEA/JobBoard/02f5e999-587f-441c-83e0-b6effa8094b2/OpportunityDetail?opportunityId=6ab9f735-fbba-4239-995b-42e64247f968
"",https://schneiderele.taleo.net/careersection/2/jobdetail.ftl?job=1624610
2023-09-11,https://us232.dayforcehcm.com/CandidatePortal/en-US/exl/Posting/View/44001
2024-01-01,https://premera.wd5.myworkdayjobs.com/premera/job/Director-of-Risk-Adjustment_R26733
2023-10-19,https://recruiting.ultipro.com/ONE1003ONEA/JobBoard/02f5e999-587f-441c-83e0-b6effa8094b2/OpportunityDetail?opportunityId=69f7de69-148d-4047-a83b-2be7cfc71d94
"",https://exlcareers.peoplestrong.com/job/detail/EXL/LAM/915307
"",https://exlcareers.peoplestrong.com/job/detail/EXL/LAM/883865
2023-10-30,https://towergate.current-vacancies.com/Jobs/Advert/3299016?cid=1704&t=Business-Transformation-Actuary
"",https://careers.moodys.com/job/19402391/
2023-12-18,https://phf.tbe.taleo.net/phf04/ats/careers/requisition.jsp?org=DAINC&cws=48&rid=8456
2023-10-25,https://gnw.wd1.myworkdayjobs.com/gnw/job/Intern---Risk-Modeling_REQ-230489-1
2023-12-11,https://gnw.wd1.myworkdayjobs.com/gnw/job/Pricing-Actuary_REQ-230548-4
2023-12-11,https://travelers.wd5.myworkdayjobs.com/external/job/Sr-Consultant---Actuarial-Product---Commercial-Auto_R-33023-1
2023-12-08,https://myhcm.wd3.myworkdayjobs.com/dgc/job/BI-Analyst_JR8417
"",https://careers.moodys.com/job/19538871/
2023-11-10,https://travelers.wd5.myworkdayjobs.com/external/job/Manager--External-Data-Strategy_R-32689
2023-12-04,https://travelers.wd5.myworkdayjobs.com/external/job/Director--Actuarial-and-Analytics--Bond---Specialty-Insurance-Research---Development--AI-Automation_R-32984
"",https://careers.moodys.com/job/19601621/
2023-12-05,https://travelers.wd5.myworkdayjobs.com/external/job/Data-Engineer-II_R-32551
2023-12-20,https://travelers.wd5.myworkdayjobs.com/external/job/Sr-Director---Data-Scientist_R-33285
"",https://careers.moodys.com/job/19378392/
2023-11-08,https://travelers.wd5.myworkdayjobs.com/external/job/Manager--Actuarial---Analytics_R-30497
2024-01-08,https://absa.wd3.myworkdayjobs.com/absacareersite/job/Model-Development-Analyst_R-15956048-1
2023-12-19,https://spgi.wd5.myworkdayjobs.com/spgi_careers/job/Insurance-Solutions-Sales-Representative_295096-1
2023-11-17,https://haynesboone.wd5.myworkdayjobs.com/haynesandboone/job/Senior-Manager-of-Benefits_R783
2023-11-13,https://travelers.wd5.myworkdayjobs.com/external/job/Senior-Analyst--Actuarial---Analytics-IRL_R-32561
"",https://careers.moodys.com/job/19398084/
2023-11-30,https://travelers.wd5.myworkdayjobs.com/external/job/Manager--Actuarial-and-Analytics_R-32962
"",https://careers.moodys.com/job/19402393/
2023-11-08,https://travelers.wd5.myworkdayjobs.com/external/job/Corporate-Actuary-Reserving-Manager_R-32236
2023-11-07,https://travelers.wd5.myworkdayjobs.com/external/job/Manager--Actuarial---Analytics---BI-Umbrella-Pricing_R-32476
"",https://careers.moodys.com/job/19360015/
2023-09-26,https://gnw.wd1.myworkdayjobs.com/gnw/job/Data-Scientist-Intern_REQ-230451-1
2023-12-14,https://travelers.wd5.myworkdayjobs.com/external/job/Senior-Manager---Actuarial---Analytics--BI-3rd-Party-Data-Monitoring_R-32795-1
2023-11-29,https://travelers.wd5.myworkdayjobs.com/external/job/AVP---Corporate-Actuarial_R-32920
"",https://careers.moodys.com/job/19374941/
2023-12-01,https://travelers.wd5.myworkdayjobs.com/external/job/Data-Science-Leadership-Development-Program--DSLDP--Intern_R-32461
"",https://careers.moodys.com/job/19385272/
2023-12-20,https://spgi.wd5.myworkdayjobs.com/spgi_careers/job/Associate-Financial-Services-Ratings_281611
2023-12-15,https://travelers.wd5.myworkdayjobs.com/external/job/Sr-Manager--Actuarial---Analytics---PI-Catastrophe-Reserving_R-33208
"",https://careers.moodys.com/job/19611564/
2023-12-18,https://phf.tbe.taleo.net/phf04/ats/careers/requisition.jsp?org=DAINC&cws=48&rid=8502
2023-11-24,https://travelers.wd5.myworkdayjobs.com/external/job/Senior-Development-Underwriter--Management-Liability--BSI_R-32905-1
"",https://careers.moodys.com/job/19661142/
2023-10-16,https://gnw.wd1.myworkdayjobs.com/gnw/job/Modeling-Actuary--Annuity-Modeling_REQ-230483
2023-11-21,https://travelers.wd5.myworkdayjobs.com/external/job/Senior-Consultant---Actuarial-and-Analytics---Commercial-Auto_R-32876
2023-12-04,https://travelers.wd5.myworkdayjobs.com/external/job/AI-Sr-Director---Data-Scientist--Product-Owner_R-31873
2023-08-29,https://myhcm.wd3.myworkdayjobs.com/dgc/job/BI-Analyst_JR8050
2024-01-06,https://spgi.wd5.myworkdayjobs.com/spgi_careers/job/Data-Operations-Associate_296285-1
2024-01-02,https://travelers.wd5.myworkdayjobs.com/external/job/Data-Scientist_R-33419
"",https://careers.moodys.com/job/19540283/
2023-11-08,https://travelers.wd5.myworkdayjobs.com/external/job/Capital-Modelling-Manager_R-32578
"",https://careers.moodys.com/job/19378400/
2024-01-09,https://hdks.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/7119
2023-12-19,https://hdks.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/7088
2023-11-17,https://ntu.wd3.myworkdayjobs.com/careers/job/Research-Fellow--Actuarial-Science-and-Insurance-_R00015497
2023-09-28,https://ntu.wd3.myworkdayjobs.com/careers/job/Associate-Professor--Practice--in-Insurance--Actuarial-Science--and-Risk-Management_R00014995
2023-11-20,https://ntu.wd3.myworkdayjobs.com/careers/job/Postdoctoral-Fellow--Actuarial-Science-and-Insurance-_R00015509
2023-11-09,https://ntu.wd3.myworkdayjobs.com/careers/job/Associate-Professor--Practice--in-Insurance--Actuarial-Science--and-Risk-Management_R00015405
2023-10-25,https://hdks.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/6995
2023-10-26,https://hdks.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/7000
2024-01-05,https://phh.tbe.taleo.net/phh02/ats/careers/requisition.jsp?org=AMERINC&cws=72&rid=29640
2023-09-29,https://ntu.wd3.myworkdayjobs.com/careers/job/Full-Professor-in-Actuarial-Science_R00012806
2023-12-05,https://hdks.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/7063
2023-10-26,https://hdks.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/6996
2024-01-07,https://careers.aflac.com/job/New-York-City-VP%2C-Quantitative-Analytic-Solutions-NY-10005/1097022500/
2023-10-17,https://phh.tbe.taleo.net/phh02/ats/careers/requisition.jsp?org=AMERINC&cws=72&rid=29050
2023-12-15,https://careers.aflac.com/job/Enterprise-Risk-Mgmt-Consult-GA/1077632200/
2023-11-21,https://hdks.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/7047
2023-12-24,https://careers.aflac.com/job/Enterprise-Risk-Mgmt-Consult-GA/1092120700/
2023-12-26,https://careers.kpmg.it/job/Milano-Actuarial-Services-Consultant-Milano/785065002/
2023-12-07,https://jobs.smartrecruiters.com/WNSGlobalServices144/743999949731068-analyst-operations
2023-12-26,https://careers.kpmg.it/job/Roma-Actuarial-Services-Consultant-Roma/785065302/
2024-01-05,https://ebhu.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/requisitions/preview/4602
2024-01-01,https://careers.kpmg.it/job/Milano-Non-Life-Senior-Actuary-Milano/759415502/
2023-12-27,https://jobs.smartrecruiters.com/WNSGlobalServices144/743999954795653-analyst-operations
2024-01-01,https://careers.kpmg.it/job/Roma-Non-Life-Senior-Actuary-Roma/759415202/
2023-12-05,https://jobs.smartrecruiters.com/WNSGlobalServices144/743999948717655-pricing-analyst
2023-12-18,https://recruiting2.ultipro.com/MER1016MIS/JobBoard/c88689b6-fa90-6ed9-314e-88550e5a5268/OpportunityDetail?opportunityId=a7f41525-0fcf-452b-8c3f-2c45f94184df
2023-11-30,https://boards.greenhouse.io/psgconsults/jobs/7047476002
"",https://aaaie.wd1.myworkdayjobs.com/csaacareers/job/Commercial-Actuarial-Pricing-Manager---Remote_R5788
"",https://aaaie.wd1.myworkdayjobs.com/csaacareers/job/Commercial-Insurance-Product-Manager---Remote_R6320-1
2023-12-04,https://recruiting2.ultipro.com/MER1016MIS/JobBoard/c88689b6-fa90-6ed9-314e-88550e5a5268/OpportunityDetail?opportunityId=71d09cf6-8bc3-4225-ab97-790254520e1c
